,id,age,gender,nonblack,marijuana,cocaine,crack,heroin,pcp,otherdrug,nondrug,priorarr,priorfelarr,priordrugarr,priorfeldrugarr,priorcon,priorfelcon,priordrugcon,priorfeldrugcon,pwid,dist,laterarr,oob_preds,selected_drugs,arrest_conviction,pwid_dist,_orig_order,pair_group,pair_group_size
122,942,37,female,not Black,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.21428571428571427,crack,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.",charged with distribution of crack,941,1,100
123,940,40,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.21428571428571427,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,939,1,100
124,957,45,male,not Black,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.21518987341772153,marijuana and crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana and crack. They also were charged with at least one non-drug related charge,956,1,100
125,143,22,male,not Black,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.21518987341772153,cocaine and pcp,They have no prior arrests.,charged with possession and intent to distribute cocaine and pcp,142,1,100
126,94,21,male,not Black,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2153846153846154,cocaine,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of cocaine,93,1,100
127,493,26,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.21621621621621623,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,492,1,100
128,371,19,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.21794871794871795,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of crack,370,1,100
129,935,24,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.21839080459770116,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,934,1,100
130,6,31,male,not Black,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0.2191780821917808,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana. They also were charged with at least one non-drug related charge,5,1,100
131,282,23,male,not Black,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0.21951219512195122,marijuana and crack,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute marijuana and crack. They also were charged with at least one non-drug related charge,281,1,100
132,432,47,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.21951219512195122,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,431,1,100
133,102,37,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.22058823529411764,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,101,1,100
134,16,23,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.22058823529411764,marijuana,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of marijuana,15,1,100
135,706,24,male,not Black,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0.22058823529411764,crack,"In the past, they were arrested and convicted on a felony charge.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute crack. They also were charged with at least one non-drug related charge,705,1,100
136,429,20,male,not Black,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2222222222222222,crack and heroin,They have no prior arrests.,charged with possession and intent to distribute crack and heroin,428,1,100
137,934,21,male,not Black,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.2222222222222222,crack,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of crack,933,1,100
138,943,38,female,not Black,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0.2222222222222222,marijuana,"In the past, they were arrested and convicted on a non-felony drug related charge.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of marijuana,942,1,100
139,684,21,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.2235294117647059,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,683,1,100
140,470,20,male,not Black,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2236842105263158,crack,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with possession and intent to distribute crack,469,1,100
141,267,23,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.22388059701492538,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,266,1,100
142,904,45,female,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.22535211267605634,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,903,1,100
143,919,48,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.22535211267605634,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,918,1,100
144,955,19,male,not Black,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0.22535211267605634,pcp,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute pcp,954,1,100
145,368,31,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.22535211267605634,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,367,1,100
146,728,37,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.2261904761904762,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,727,1,100
147,604,39,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.22666666666666666,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,603,1,100
148,26,26,male,not Black,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0.22784810126582278,pcp,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute pcp,25,1,100
149,680,22,male,not Black,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.22857142857142856,heroin,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with possession and intent to distribute heroin,679,1,100
150,135,51,female,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.22857142857142856,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,134,1,100
151,442,29,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.22972972972972974,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,441,1,100
152,864,53,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.23076923076923078,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,863,1,100
153,997,25,male,not Black,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.23170731707317074,cocaine,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,996,1,100
154,721,21,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0.23170731707317074,cocaine,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,720,1,100
155,730,21,male,not Black,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.23376623376623376,cocaine,They have no prior arrests.,charged with possession and intent to distribute cocaine. They also were charged with at least one non-drug related charge,729,1,100
156,634,22,male,not Black,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0.2345679012345679,marijuana,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with possession and intent to distribute marijuana,633,1,100
157,797,23,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.23529411764705882,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,796,1,100
158,163,40,male,not Black,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.23529411764705882,crack and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack and heroin,162,1,100
159,144,54,male,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2361111111111111,cocaine,They have no prior arrests.,charged with distribution of cocaine,143,1,100
160,311,22,male,not Black,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23728813559322035,marijuana and cocaine,They have no prior arrests.,charged with possession and intent to distribute marijuana and cocaine,310,1,100
161,72,20,male,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2375,cocaine,They have no prior arrests.,charged with distribution of cocaine,71,1,100
162,937,23,male,not Black,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23880597014925373,crack,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with possession and intent to distribute crack,936,1,100
163,607,23,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.23943661971830985,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,606,1,100
164,22,32,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.23943661971830985,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana,21,1,100
165,379,32,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.24096385542168675,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,378,1,100
166,821,45,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.24096385542168675,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,820,1,100
167,560,20,male,not Black,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0.24242424242424243,marijuana and pcp,"In the past, they were arrested on two separate charges: one felony charge and one drug-related charge, but they weren't convicted of either.",charged with possession and intent to distribute marijuana and pcp,559,1,100
168,320,29,male,not Black,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.24242424242424243,cocaine and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine and heroin,319,1,100
169,83,19,male,not Black,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.24324324324324326,marijuana and cocaine,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with possession and intent to distribute marijuana and cocaine,82,1,100
170,358,23,male,not Black,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.24324324324324326,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack. They also were charged with at least one non-drug related charge,357,1,100
171,973,39,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.24358974358974358,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,972,1,100
172,427,25,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.24390243902439024,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,426,1,100
173,438,22,male,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.24615384615384617,cocaine,They have no prior arrests.,charged with possession and intent to distribute cocaine,437,1,100
174,774,26,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.24615384615384617,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,773,1,100
175,190,23,male,not Black,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0.24675324675324675,pcp,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute pcp,189,1,100
176,548,21,male,not Black,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.24691358024691357,marijuana,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of marijuana,547,1,100
177,905,21,male,not Black,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.24691358024691357,marijuana and heroin,They have no prior arrests.,charged with distribution of marijuana and heroin,904,1,100
178,781,40,male,not Black,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.24705882352941178,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin. They also were charged with at least one non-drug related charge,780,1,100
179,110,20,male,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.25,cocaine,They have no prior arrests.,charged with possession and intent to distribute cocaine,109,1,100
180,793,42,female,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.25,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,792,1,100
181,704,21,male,not Black,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,crack and heroin,They have no prior arrests.,charged with possession and intent to distribute crack and heroin,703,1,100
182,249,41,male,not Black,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.25301204819277107,cocaine and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine and heroin,248,1,100
183,539,24,male,not Black,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.25316455696202533,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack. They also were charged with at least one non-drug related charge,538,1,100
184,944,20,male,not Black,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0.2537313432835821,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine. They also were charged with at least one non-drug related charge,943,1,100
185,778,20,male,not Black,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0.25609756097560976,pcp,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute pcp,777,1,100
186,381,32,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.2564102564102564,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,380,1,100
